City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,"_time"
Honolulu,106932,"Margaret Walls",255,"Occupational Therapist",24214159,MWALLS,4,"1478131200.000"
"San Diego",106062,"Peter Blackwell",255,DBA,24209801,PBLACKWELL,1,"1478131200.000"
Denver,125453,"Randy Lawrence",255,DBA,24209801,RLAWRENCE,0,"1478131200.000"
"Santa Rosa",120145,"Anna Chen",256,"Registered Nurse",24216185,ACHEN,7,"1478131200.000"
"San Diego",108178,"Geoffrey Franklin",256,"Physician, Hospitalist Service",24215364,GFRANKLIN,5,"1478131200.000"
"San Diego",105523,"Henry Watts",256,"Registered Nurse",24216185,HWATTS,9,"1478131200.000"
"Santa Rosa",115690,"Jamie Dalton",256,DBA,24209801,JDALTON,7,"1478131200.000"
Honolulu,104654,"Melissa Morrow",256,"Physician CPOE",24214989,MMORROW,7,"1478131200.000"
Seattle,135549,"Ruben Hawkins",256,DBA,24209801,RHAWKINS,3,"1478131200.000"
"San Diego",136832,"Amber Hanson",257,"Registered Nurse",24216185,AHANSON,3,"1478131200.000"
Denver,136145,"Christian Griffith",257,DBA,24209801,CGRIFFITH,0,"1478131200.000"
"Santa Rosa",116160,"Hector Solis",257,"Physical Therapist",24214774,HSOLIS,9,"1478131200.000"
"Santa Rosa",124263,"Jaime Watts",257,"Occupational Therapist",24214159,JWATTS,5,"1478131200.000"
Denver,111060,"Kelsey Pace",257,"Physician CPOE",24214989,KPACE,9,"1478131200.000"
"Santa Rosa",101706,"Lindsey Cain",257,DBA,24209801,LCAIN,9,"1478131200.000"
Honolulu,129416,"Meagan Tyler",257,DBA,24209801,MTYLER,0,"1478131200.000"
"Santa Rosa",102375,"Nina Duran",257,Transport,107938504,NDURAN,0,"1478131200.000"
Seattle,101328,"Patricia Austin",257,"Registered Nurse",24216185,PAUSTIN,5,"1478131200.000"
"San Diego",101701,"Roger Wise",257,DBA,24209801,RWISE,1,"1478131200.000"
Seattle,121044,"Alejandro Cooper",258,"Registered Nurse",24216185,ACOOPER,8,"1478131200.000"
Honolulu,130441,"Alexander Ball",258,Transport,107938504,ABALL,9,"1478131200.000"
"San Francisco",105771,"Chelsea Garrison",258,DBA,24209801,CGARRISON,0,"1478131200.000"
"San Francisco",132913,"Corey Daniels",258,"Occupational Therapist",24214159,CDANIELS,6,"1478131200.000"
Honolulu,109606,"Ian Bradford",258,DBA,24209801,IBRADFORD,2,"1478131200.000"
Denver,120615,"Kathleen Arroyo",258,"Physical Therapist",24214774,KARROYO,2,"1478131200.000"
"San Diego",121942,"Renee Ibarra",258,"Registered Nurse",24216185,RIBARRA,8,"1478131200.000"
"San Francisco",111053,"Samantha Wang",258,"Registered Nurse",24216185,SWANG,4,"1478131200.000"
"Santa Rosa",139792,"Stefanie Hendrix",258,"Physician CPOE",24214989,SHENDRIX,4,"1478131200.000"
Honolulu,127629,"Casey English",259,"Physical Therapist",24214774,CENGLISH,9,"1478131200.000"
"San Diego",101959,"Heather Blevins",259,DBA,24209801,HBLEVINS,1,"1478131200.000"
Seattle,119307,"Jaclyn Mendoza",259,DBA,24209801,JMENDOZA,7,"1478131200.000"
"Santa Rosa",122523,"Katrina Whitehead",259,DBA,24209801,KWHITEHEAD,3,"1478131200.000"
"Santa Rosa",128494,"Latasha Daniels",259,"Registered Nurse",24216185,LDANIELS,9,"1478131200.000"
Denver,104976,"Marie Wheeler",259,DBA,24209801,MWHEELER,3,"1478131200.000"
"San Diego",103997,"Reginald Henry",259,DBA,24209801,RHENRY,9,"1478131200.000"
Honolulu,118295,"Theresa Webster",259,"Registered Nurse",24216185,TWEBSTER,6,"1478131200.000"
Denver,124723,"Whitney Velazquez",259,DBA,24209801,WVELAZQUEZ,6,"1478131200.000"
"San Diego",132014,"Brandon Alvarado",26,Transport,107938504,BALVARADO,7,"1478131200.000"
"San Diego",115812,"Cassie Schwartz",26,"Physician CPOE",24214989,CSCHWARTZ,9,"1478131200.000"
"Santa Rosa",118241,"Edward Mcfarland",26,DBA,24209801,EMCFARLAND,9,"1478131200.000"
"San Francisco",108789,"Elizabeth Duncan",26,"Occupational Therapist",24214159,EDUNCAN,6,"1478131200.000"
"Santa Rosa",120781,"Jermaine Bautista",26,"Physical Therapist",24214774,JBAUTISTA,2,"1478131200.000"
"Santa Rosa",122562,"Lauren Tate",26,DBA,24209801,LTATE,6,"1478131200.000"
"San Diego",118286,"Scott Wilkinson",26,"Occupational Therapist",24214159,SWILKINSON,4,"1478131200.000"
Seattle,103270,"Stephen Burgess",26,"Registered Nurse",24216185,SBURGESS,8,"1478131200.000"
Honolulu,125058,"Tammy Crawford",26,DBA,24209801,TCRAWFORD,2,"1478131200.000"
Honolulu,104332,"Thomas Jones",26,DBA,24209801,TJONES,4,"1478131200.000"
Seattle,134434,"Billy Gamble",260,DBA,24209801,BGAMBLE,5,"1478131200.000"
Honolulu,109136,"Danny Jenkins",260,"Speech Therapist",24219154,DJENKINS,8,"1478131200.000"
Denver,126247,"Hannah Quinn",260,DBA,24209801,HQUINN,1,"1478131200.000"
"Santa Rosa",122562,"Lauren Tate",260,DBA,24209801,LTATE,6,"1478131200.000"
Honolulu,130510,"Linda Rios",260,"Registered Nurse",24216185,LRIOS,1,"1478131200.000"
Honolulu,102328,"Maria Lloyd",260,DBA,24209801,MLLOYD,6,"1478131200.000"
Denver,103693,"Molly Mccullough",260,DBA,24209801,MMCCULLOUGH,8,"1478131200.000"
Denver,105651,"Shawn Benjamin",260,"Registered Nurse",24216185,SBENJAMIN,6,"1478131200.000"
Seattle,116722,"Stacy Riddle",260,"Physical Therapist",24214774,SRIDDLE,4,"1478131200.000"
Honolulu,119788,"Tiffany Aguirre",260,"Registered Nurse",24216185,TAGUIRRE,4,"1478131200.000"
"San Diego",132249,"Brian Francis",261,"Registered Nurse",24216185,BFRANCIS,7,"1478131200.000"
"San Diego",115812,"Cassie Schwartz",261,"Physician CPOE",24214989,CSCHWARTZ,9,"1478131200.000"
"Santa Rosa",120500,"Chase Ware",261,"Occupational Therapist",24214159,CWARE,8,"1478131200.000"
"Santa Rosa",107086,"Danny Hickman",261,"Physician CPOE",24214989,DHICKMAN,9,"1478131200.000"
"San Francisco",108789,"Elizabeth Duncan",261,"Occupational Therapist",24214159,EDUNCAN,6,"1478131200.000"
"Santa Rosa",122036,"Jeremiah Olsen",261,DBA,24209801,JOLSEN,7,"1478131200.000"
Seattle,132136,"Lacey Green",261,DBA,24209801,LGREEN,7,"1478131200.000"
Denver,129656,"Marc Bruce",261,"Registered Nurse",24216185,MBRUCE,5,"1478131200.000"
"Santa Rosa",117911,"Maurice Terrell",261,"Speech Therapist",24219154,MTERRELL,5,"1478131200.000"
Seattle,130240,"Michael Case",261,"Registered Nurse",24216185,MCASE,2,"1478131200.000"
"Santa Rosa",130127,"Monique Watson",261,"Occupational Therapist",24214159,MWATSON,8,"1478131200.000"
"Santa Rosa",132252,"Colleen Joseph",262,"Physician CPOE",24214989,CJOSEPH,10,"1478131200.000"
"Santa Rosa",120781,"Jermaine Bautista",262,"Physical Therapist",24214774,JBAUTISTA,2,"1478131200.000"
"Santa Rosa",129885,"Katie Larsen",262,DBA,24209801,KLARSEN,2,"1478131200.000"
"San Francisco",111881,"Lance Hayes",262,"Registered Nurse",24216185,LHAYES,8,"1478131200.000"
Denver,102403,"Ricardo Novak",262,DBA,24209801,RNOVAK,1,"1478131200.000"
"San Diego",112060,"Russell Jarvis",262,DBA,24209801,RJARVIS,6,"1478131200.000"
Seattle,119147,"Sandra Greer",262,"Occupational Therapist",24214159,SGREER,7,"1478131200.000"
Denver,124945,"Shane Coleman",262,Transport,107938504,SCOLEMAN,8,"1478131200.000"
"San Francisco",126694,"Alan Shepherd",263,DBA,24209801,ASHEPHERD,9,"1478131200.000"
"San Francisco",102866,"Angel Knight",263,Transport,107938504,AKNIGHT,0,"1478131200.000"
"San Diego",131747,"Brandon Parrish",263,"Registered Nurse",24216185,BPARRISH,2,"1478131200.000"
"Santa Rosa",118241,"Edward Mcfarland",263,DBA,24209801,EMCFARLAND,9,"1478131200.000"
Denver,114541,"Jack Bishop",263,"Registered Nurse",24216185,JBISHOP,6,"1478131200.000"
"San Francisco",112128,"Javier Morton",263,"Registered Nurse",24216185,JMORTON,3,"1478131200.000"
Denver,105587,"Joe Ashley",263,"Registered Nurse",24216185,JASHLEY,8,"1478131200.000"
"San Diego",110637,"Meghan Franklin",263,"Physical Therapist",24214774,MFRANKLIN,2,"1478131200.000"
"San Francisco",124934,"Trevor Boyd",263,"Registered Nurse",24216185,TBOYD,8,"1478131200.000"
"Santa Rosa",124315,"Erica Gregory",264,"Registered Nurse, Behavioral Health",24216427,EGREGORY,9,"1478131200.000"
"San Diego",120549,"Meredith Chaney",264,Transport,107938504,MCHANEY,5,"1478131200.000"
"San Diego",102968,"Terry Velez",264,"Occupational Therapist",24214159,TVELEZ,4,"1478131200.000"
"San Diego",120269,"Brittany Bowen",265,DBA,24209801,BBOWEN,1,"1478131200.000"
"San Diego",128340,"Johnny Larson",265,"Registered Nurse",24216185,JLARSON,6,"1478131200.000"
Seattle,116336,"Jonathan Boyle",265,"Nursing Student",24214009,JBOYLE,9,"1478131200.000"
"Santa Rosa",119135,"Kenneth Wade",265,DBA,24209801,KWADE,5,"1478131200.000"
"San Francisco",102560,"Larry Barnett",265,"Registered Nurse",24216185,LBARNETT,10,"1478131200.000"
"San Francisco",107185,"Reginald Robles",265,DBA,24209801,RROBLES,4,"1478131200.000"
"San Diego",100691,"Aaron Bullock",266,"Midlevel Provider, Hospitalist",24213304,ABULLOCK,3,"1478131200.000"
Seattle,112458,"Adrienne Friedman",266,"Registered Nurse",24216185,AFRIEDMAN,9,"1478131200.000"
"San Diego",129487,"Casey Nolan",266,DBA,24209801,CNOLAN,9,"1478131200.000"
"San Diego",122520,"Edwin Shelton",266,"Physical Therapist",24214774,ESHELTON,4,"1478131200.000"
Honolulu,107936,"Meredith Kaiser",266,DBA,24209801,MKAISER,6,"1478131200.000"
"San Diego",117290,"Priscilla Wilkinson",266,"Occupational Therapist",24214159,PWILKINSON,5,"1478131200.000"
Seattle,138994,"Reginald Fernandez",266,"Occupational Therapist",24214159,RFERNANDEZ,7,"1478131200.000"
Denver,105939,"Tammy Meza",266,"Unit Secretary",24219221,TMEZA,2,"1478131200.000"
Honolulu,129416,"Meagan Tyler",2664,DBA,24209801,MTYLER,0,"1478131200.000"
"Santa Rosa",121898,"Caleb Pacheco",267,"Registered Nurse",24216185,CPACHECO,4,"1478131200.000"
Seattle,114401,"Chase Curtis",267,DBA,24209801,CCURTIS,8,"1478131200.000"
Honolulu,134824,"Eric Berry",267,"MedRec Audit",24209801,EBERRY,9,"1478131200.000"
Denver,131385,"Eric Obrien",267,"Registered Nurse",24216185,EOBRIEN,1,"1478131200.000"
"San Francisco",129517,"George Bradford",267,"Physician CPOE",24214989,GBRADFORD,9,"1478131200.000"
Seattle,118196,"Marie Alvarado",267,"Unit Secretary",24219221,MALVARADO,8,"1478131200.000"
"San Diego",139497,"Mario Mcdaniel",267,"Registered Nurse",24216185,MMCDANIEL,9,"1478131200.000"
"Santa Rosa",100182,"Mark Kaiser",267,"Registered Nurse",24216185,MKAISER,7,"1478131200.000"
Seattle,117239,"Martin Robles",267,DBA,24209801,MROBLES,6,"1478131200.000"
Seattle,108521,"Melinda House",267,"Physical Therapist",24214774,MHOUSE,2,"1478131200.000"
"Santa Rosa",128857,"Philip Juarez",267,"Registered Nurse",24216185,PJUAREZ,6,"1478131200.000"
Seattle,100166,"Rachael Vance",267,"Physical Therapist",24214774,RVANCE,6,"1478131200.000"
"San Francisco",122648,"Alex Murillo",268,DBA,24209801,AMURILLO,6,"1478131200.000"
Denver,112420,"Autumn Villegas",268,"Registered Nurse",24216185,AVILLEGAS,3,"1478131200.000"
"San Francisco",113778,"Christine Foley",268,DBA,24209801,CFOLEY,4,"1478131200.000"
"San Diego",128633,"Dawn Cochran",268,DBA,24209801,DCOCHRAN,5,"1478131200.000"
"San Diego",121271,"Derrick Hinton",268,DBA,24209801,DHINTON,6,"1478131200.000"
"Santa Rosa",135227,"Jennifer Sloan",268,DBA,24209801,JSLOAN,3,"1478131200.000"
"Santa Rosa",101106,"Michele Dodson",268,DBA,24209801,MDODSON,8,"1478131200.000"
Honolulu,119687,"Misty Turner",268,"Unit Secretary",24219221,MTURNER,10,"1478131200.000"
Denver,122031,"Roy Jacobson",268,DBA,24209801,RJACOBSON,2,"1478131200.000"
"San Diego",118286,"Scott Wilkinson",268,"Occupational Therapist",24214159,SWILKINSON,4,"1478131200.000"
"Santa Rosa",110317,"Bryan Molina",269,"Occupational Therapist",24214159,BMOLINA,4,"1478131200.000"
Honolulu,138254,"Jessica Esparza",269,"Speech Therapist",24219154,JESPARZA,1,"1478131200.000"
"San Francisco",119028,"Maria Franco",269,"Registered Nurse",24216185,MFRANCO,1,"1478131200.000"
"San Francisco",123475,"Rebekah Leonard",269,"Registered Nurse",24216185,RLEONARD,8,"1478131200.000"
"San Diego",106880,"Alyssa Mathews",27,"Speech Therapist",24219154,AMATHEWS,5,"1478131200.000"
Denver,137986,"Brendan Yates",27,"Unit Secretary",24219221,BYATES,6,"1478131200.000"
Seattle,121223,"Caitlin Cross",27,"Physician CPOE",24214989,CCROSS,4,"1478131200.000"
"San Francisco",136697,"Cassie Bennett",27,"Occupational Therapist",24214159,CBENNETT,3,"1478131200.000"
"San Diego",127909,"Cassie Campbell",27,DBA,24209801,CCAMPBELL,9,"1478131200.000"
"San Francisco",135311,"Derek Salas",27,DBA,24209801,DSALAS,10,"1478131200.000"
Seattle,120425,"Hannah Horton",27,"Registered Nurse",24216185,HHORTON,9,"1478131200.000"
Seattle,108741,"Jack Mcmahon",27,DBA,24209801,JMCMAHON,1,"1478131200.000"
Honolulu,112868,"Jamie Barker",27,"Registered Nurse",24216185,JBARKER,3,"1478131200.000"
Honolulu,118124,"Jeffery Lloyd",27,"Registered Nurse",24216185,JLLOYD,10,"1478131200.000"
Honolulu,109184,"Jesse Schwartz",27,"Registered Nurse",24216185,JSCHWARTZ,4,"1478131200.000"
"San Francisco",117808,"Jill Bennett",27,DBA,24209801,JBENNETT,3,"1478131200.000"
"Santa Rosa",114178,"Jimmy Andersen",27,"Physical Therapist",24214774,JANDERSEN,1,"1478131200.000"
"San Francisco",121115,"Jorge Cabrera",27,"Registered Nurse",24216185,JCABRERA,0,"1478131200.000"
Seattle,108422,"Jose Huber",27,"Physical Therapist",24214774,JHUBER,2,"1478131200.000"
"San Francisco",100618,"Katrina Hurst",27,DBA,24209801,KHURST,5,"1478131200.000"
Honolulu,119993,"Lacey Oneill",27,"Registered Nurse, Case Management",24216672,LONEILL,6,"1478131200.000"
Denver,133202,"Lance Fleming",27,DBA,24209801,LFLEMING,1,"1478131200.000"
Seattle,133666,"Margaret Huynh",27,"Registered Nurse",24216185,MHUYNH,8,"1478131200.000"
Honolulu,106932,"Margaret Walls",27,"Occupational Therapist",24214159,MWALLS,4,"1478131200.000"
"San Francisco",102611,"Marie Kramer",27,"Occupational Therapist",24214159,MKRAMER,9,"1478131200.000"
Denver,128146,"Marie Smith",27,DBA,24209801,MSMITH,4,"1478131200.000"
"San Diego",120549,"Meredith Chaney",27,Transport,107938504,MCHANEY,5,"1478131200.000"
"San Diego",128509,"Meredith Reilly",27,DBA,24209801,MREILLY,3,"1478131200.000"
Seattle,101328,"Patricia Austin",27,"Registered Nurse",24216185,PAUSTIN,5,"1478131200.000"
Seattle,138994,"Reginald Fernandez",27,"Occupational Therapist",24214159,RFERNANDEZ,7,"1478131200.000"
Honolulu,115084,"Renee Zavala",27,DBA,24209801,RZAVALA,9,"1478131200.000"
Honolulu,102563,"Russell Bauer",27,DBA,24209801,RBAUER,6,"1478131200.000"
"San Diego",121919,"Travis Reeves",27,"Physical Therapist",24214774,TREEVES,7,"1478131200.000"
Seattle,107390,"Willie Evans",27,"Nursing Student",24214009,WEVANS,0,"1478131200.000"
Honolulu,137864,"Allison Bryan",270,"Registered Nurse",24216185,ABRYAN,4,"1478131200.000"
Seattle,125962,"Brooke Snyder",270,Transport,107938504,BSNYDER,6,"1478131200.000"
Denver,138093,"Derek Roberson",270,DBA,24209801,DROBERSON,7,"1478131200.000"
Denver,116341,"Kelsey Hayden",270,"Registered Nurse",24216185,KHAYDEN,4,"1478131200.000"
"Santa Rosa",115865,"Terry Durham",270,"Physician CPOE",24214989,TDURHAM,7,"1478131200.000"
Seattle,121223,"Caitlin Cross",271,"Physician CPOE",24214989,CCROSS,4,"1478131200.000"
"Santa Rosa",106684,"Carla Baird",271,DBA,24209801,CBAIRD,6,"1478131200.000"
Denver,101797,"Christian Cherry",271,"Registered Nurse",24216185,CCHERRY,6,"1478131200.000"
Honolulu,128677,"Diana Pearson",271,DBA,24209801,DPEARSON,4,"1478131200.000"
"Santa Rosa",109321,"Emily Jones",271,Transport,107938504,EJONES,1,"1478131200.000"
"Santa Rosa",135363,"Gerald Johnston",271,"Occupational Therapist",24214159,GJOHNSTON,7,"1478131200.000"
Seattle,111664,"Jaime Luna",271,Transport,107938504,JLUNA,2,"1478131200.000"
"San Diego",109986,"Javier Harper",271,"Occupational Therapist",24214159,JHARPER,10,"1478131200.000"
"Santa Rosa",134179,"Luke Ortega",271,"Registered Nurse",24216185,LORTEGA,6,"1478131200.000"
Denver,138236,"Raymond Smith",271,DBA,24209801,RSMITH,4,"1478131200.000"
Honolulu,104332,"Thomas Jones",271,DBA,24209801,TJONES,4,"1478131200.000"
"San Francisco",137960,"Tracy Barron",271,"Physician CPOE",24214989,TBARRON,9,"1478131200.000"
"Santa Rosa",105923,"Walter Gonzalez",271,"Registered Nurse",24216185,WGONZALEZ,9,"1478131200.000"
Seattle,127764,"Brianna Zimmerman",272,"MedRec Audit",24209801,BZIMMERMAN,8,"1478131200.000"
"San Diego",127909,"Cassie Campbell",272,DBA,24209801,CCAMPBELL,9,"1478131200.000"
Honolulu,104170,"Emily Strickland",272,DBA,24209801,ESTRICKLAND,7,"1478131200.000"
"San Diego",114805,"Heidi Harris",272,"Registered Nurse",24216185,HHARRIS,8,"1478131200.000"
"Santa Rosa",113470,"Lindsey Farley",272,DBA,24209801,LFARLEY,4,"1478131200.000"
"San Francisco",139806,"Brianna Rosales",273,DBA,24209801,BROSALES,6,"1478131200.000"
"San Francisco",118749,"Johnny Heath",273,"Physician, Hospitalist Service",24215364,JHEATH,6,"1478131200.000"
Denver,113684,"Kristi Hays",273,DBA,24209801,KHAYS,6,"1478131200.000"
Seattle,127035,"Ricky Herman",273,Transport,107938504,RHERMAN,2,"1478131200.000"
Seattle,123807,"Alison Maxwell",274,"Registered Nurse",24216185,AMAXWELL,6,"1478131200.000"
Denver,136980,"Geoffrey Rowland",274,DBA,24209801,GROWLAND,8,"1478131200.000"
"Santa Rosa",139134,"Krista Berg",274,DBA,24209801,KBERG,2,"1478131200.000"
Denver,129430,"Ronald Collins",274,"Registered Nurse",24216185,RCOLLINS,6,"1478131200.000"
"Santa Rosa",133626,"Sabrina Hammond",274,DBA,24209801,SHAMMOND,4,"1478131200.000"
Honolulu,118858,"Sara Delgado",274,"Physician, Obstetrics & Gynecology",24215485,SDELGADO,9,"1478131200.000"
Denver,129773,"Stefanie Fletcher",274,DBA,24209801,SFLETCHER,6,"1478131200.000"
"San Diego",110227,"Brandy Higgins",275,Transport,107938504,BHIGGINS,1,"1478131200.000"
Honolulu,128199,"Dylan Harmon",275,DBA,24209801,DHARMON,2,"1478131200.000"
Seattle,120425,"Hannah Horton",275,"Registered Nurse",24216185,HHORTON,9,"1478131200.000"
"San Francisco",121115,"Jorge Cabrera",275,"Registered Nurse",24216185,JCABRERA,0,"1478131200.000"
"San Diego",101012,"Kristina Cook",275,DBA,24209801,KCOOK,8,"1478131200.000"
Honolulu,120404,"Lee Riggs",275,"Registered Nurse",24216185,LRIGGS,5,"1478131200.000"
"San Francisco",105868,"Benjamin Mcguire",276,"Registered Nurse",24216185,BMCGUIRE,2,"1478131200.000"
Seattle,135776,"Derek Higgins",276,DBA,24209801,DHIGGINS,2,"1478131200.000"
Honolulu,135455,"James Levine",276,DBA,24209801,JLEVINE,2,"1478131200.000"
Honolulu,126324,"Jamie Cruz",276,DBA,24209801,JCRUZ,1,"1478131200.000"
Seattle,137923,"Jared Howell",276,"Physical Therapist",24214774,JHOWELL,6,"1478131200.000"
Honolulu,126395,"Joel Shepherd",276,"Midlevel Provider, Hospitalist",24213304,JSHEPHERD,0,"1478131200.000"
Honolulu,136113,"Shane Jackson",276,DBA,24209801,SJACKSON,9,"1478131200.000"
Honolulu,125058,"Tammy Crawford",276,DBA,24209801,TCRAWFORD,2,"1478131200.000"
"San Diego",133846,"Tanya Johnson",276,"Registered Nurse",24216185,TJOHNSON,4,"1478131200.000"
Denver,101651,"Virginia Kent",276,DBA,24209801,VKENT,2,"1478131200.000"
"Santa Rosa",109874,"Melinda Ewing",277,"Physician, Hospitalist Service",24215364,MEWING,6,"1478131200.000"
Honolulu,112370,"Thomas Burgess",277,"Physical Therapist",24214774,TBURGESS,4,"1478131200.000"
Seattle,135428,"Gerald James",278,DBA,24209801,GJAMES,4,"1478131200.000"
"San Diego",119101,"Shaun Molina",278,"Occupational Therapist",24214159,SMOLINA,1,"1478131200.000"
"San Diego",110949,"Shawn Moyer",278,Transport,107938504,SMOYER,9,"1478131200.000"
"San Francisco",109910,"Trevor Sherman",278,DBA,24209801,TSHERMAN,1,"1478131200.000"
Seattle,135151,"Leah Orr",279,DBA,24209801,LORR,0,"1478131200.000"
Honolulu,136663,"Arthur Frey",28,"Nursing Student",24214009,AFREY,4,"1478131200.000"
"San Francisco",105868,"Benjamin Mcguire",28,"Registered Nurse",24216185,BMCGUIRE,2,"1478131200.000"
"San Diego",132249,"Brian Francis",28,"Registered Nurse",24216185,BFRANCIS,7,"1478131200.000"
"San Francisco",139806,"Brianna Rosales",28,DBA,24209801,BROSALES,6,"1478131200.000"
"San Diego",114096,"Carlos Ritter",28,DBA,24209801,CRITTER,5,"1478131200.000"
Seattle,100590,"Carolyn Frazier",28,DBA,24209801,CFRAZIER,5,"1478131200.000"
Seattle,128091,"Charles Fleming",28,"Registered Nurse",24216185,CFLEMING,4,"1478131200.000"
"San Diego",123139,"Chase Weiss",28,"Registered Nurse",24216185,CWEISS,5,"1478131200.000"
"San Francisco",103829,"Cheryl Mckay",28,Transport,107938504,CMCKAY,7,"1478131200.000"
Honolulu,128677,"Diana Pearson",28,DBA,24209801,DPEARSON,4,"1478131200.000"
"San Diego",122520,"Edwin Shelton",28,"Physical Therapist",24214774,ESHELTON,4,"1478131200.000"
"Santa Rosa",109321,"Emily Jones",28,Transport,107938504,EJONES,1,"1478131200.000"
"San Francisco",129517,"George Bradford",28,"Physician CPOE",24214989,GBRADFORD,9,"1478131200.000"
"Santa Rosa",109859,"Gina Brewer",28,DBA,24209801,GBREWER,8,"1478131200.000"
"San Francisco",116210,"Jaclyn Mooney",28,DBA,24209801,JMOONEY,9,"1478131200.000"
"Santa Rosa",119249,"James Byrd",28,DBA,24209801,JBYRD,10,"1478131200.000"
"San Diego",109986,"Javier Harper",28,"Occupational Therapist",24214159,JHARPER,10,"1478131200.000"
